date,name,prices,daily_return,market_caps,global_cap,market_share
2018-05-13,Cardano,0.27120094460262484,0.037966179803542,7031446020.6844845,409230000000.0,1.718213723501328
2018-05-14,Cardano,0.28557429199064066,0.052998883942223296,7404104812.280748,401699000000.0,1.8431972228660634
2018-05-15,Cardano,0.2739445438054828,-0.04072407254900601,7102579510.744984,394167000000.0,1.8019213964499778
2018-05-16,Cardano,0.25917040327307816,-0.053931136306533456,6719529327.023004,385684000000.0,1.7422369937625113
2018-05-17,Cardano,0.2559644419520112,-0.012370090413792334,6636408141.7095995,377202000000.0,1.759377771514891
2018-05-18,Cardano,0.24351748531372056,-0.04862767868602702,6313695018.965212,368719000000.0,1.7123324317339796
2018-05-19,Cardano,0.24225753121621815,-0.00517397794199137,6281028100.204625,360237000000.0,1.7435821695729825
2018-05-20,Cardano,0.2397813759170122,-0.010221169541251296,6216828647.09907,351754000000.0,1.767379659392379
2018-05-21,Cardano,0.2544319090671475,0.06109954575957488,6596674053.501935,343272000000.0,1.9217046696211562
2018-05-22,Cardano,0.24806124426766124,-0.025038780799325755,6431501377.871701,334789000000.0,1.9210611393658994
2018-05-23,Cardano,0.22445222963328695,-0.09517413614558778,5819388790.113605,335878000000.0,1.7325900446333504
2018-05-24,Cardano,0.20075895439492097,-0.10556043607620369,5205091571.732241,336967000000.0,1.5446888187069476
2018-05-25,Cardano,0.20810629223519944,0.03659780886199093,5395586518.183658,338055000000.0,1.5960676570923835
2018-05-26,Cardano,0.20086776110111673,-0.0347828557048232,5207912610.878786,339144000000.0,1.535605114900687
2018-05-27,Cardano,0.19642005538818674,-0.022142456751389816,5092596631.127384,340232000000.0,1.4968011918712478
2018-05-28,Cardano,0.1934241426435206,-0.015252580693683737,5014921390.070732,341321000000.0,1.4692683397947186
2018-05-29,Cardano,0.17481981794764714,-0.09618408768217257,4532565751.368966,342410000000.0,1.3237247017811882
2018-05-30,Cardano,0.20321852875050417,0.16244560334321778,5268861129.542903,343498000000.0,1.5338840777946023
2018-05-31,Cardano,0.21201676542018352,0.04329446101089118,5496973632.287698,344587000000.0,1.5952353490664761
2018-06-01,Cardano,0.22435581157117465,0.05819844542263963,5816888952.216082,345676000000.0,1.682757539492496
2018-06-02,Cardano,0.2220094649973021,-0.010458149300617503,5756055059.088694,344275000000.0,1.6719352433632106
2018-06-03,Cardano,0.22660877800201606,0.0207167428864794,5875301771.788253,342875000000.0,1.713540436540504
2018-06-04,Cardano,0.22643984392045544,-0.0007454878096520012,5870921805.939359,341475000000.0,1.7192830532072212
2018-06-05,Cardano,0.2137174596810844,-0.0561843888385658,5541067652.353646,340075000000.0,1.6293663610537812
2018-06-06,Cardano,0.21933920134469015,0.026304550278646754,5686822945.012366,338674000000.0,1.6791436440389182
2018-06-07,Cardano,0.21524780377011557,-0.01865328928660126,5580744991.497369,337274000000.0,1.6546620823121168
2018-06-08,Cardano,0.20922544727030998,-0.027978712880329604,5424602929.721927,335874000000.0,1.6150708092087886
2018-06-09,Cardano,0.20434564691054882,-0.023323168493250557,5298084001.583041,328163000000.0,1.614467201233241
2018-06-10,Cardano,0.2001045407220412,-0.020754570761001512,5188124542.274455,320451000000.0,1.6190071312851124
2018-06-11,Cardano,0.17700556463229938,-0.11543454239665585,4589235759.840144,312740000000.0,1.4674284580930306
2018-06-12,Cardano,0.18101254117876267,0.022637573879596085,4693124923.404409,305029000000.0,1.5385831915668378
2018-06-13,Cardano,0.1661614302504176,-0.08204465188784105,4308079122.7975445,297318000000.0,1.4489802577703148
2018-06-14,Cardano,0.16060084005199157,-0.03346498757290306,4163909308.490041,289606000000.0,1.4377841993916012
2018-06-15,Cardano,0.17171258748705198,0.06918860095291657,4452004368.039293,281895000000.0,1.5793129952781333
2018-06-16,Cardano,0.16215431458382334,-0.055664369415837855,4204186352.25583,279402000000.0,1.5047087537869557
2018-06-17,Cardano,0.16235552042519688,0.0012408294030901157,4209403030.2977796,276910000000.0,1.5201339894903685
2018-06-18,Cardano,0.16021505026707739,-0.013183845874250366,4153906909.5237308,274417000000.0,1.5137206913287917
2018-06-19,Cardano,0.1634923916606105,0.020455889681211703,5086654525.278563,271924000000.0,1.870616247656905
2018-06-20,Cardano,0.1666453240422646,0.01928488750839974,5184750085.592651,269431000000.0,1.9243331634417167
2018-06-21,Cardano,0.16166876317361192,-0.029863189364920384,5029916911.976811,266938000000.0,1.8843015651487653
2018-06-22,Cardano,0.15830872138714228,-0.020783494105545808,4925377663.485355,264446000000.0,1.8625268158661334
2018-06-23,Cardano,0.14048488390131267,-0.11258910646016529,4370833793.374682,265992000000.0,1.643220019163991
2018-06-24,Cardano,0.13878315814718434,-0.012113230312549184,4317888876.977662,267538000000.0,1.613934796917695
2018-06-25,Cardano,0.1321353596808119,-0.04790061384337596,4111059349.262947,269084000000.0,1.5277977691958449
2018-06-26,Cardano,0.1351572909584158,0.022869966713707335,4205079139.738666,270630000000.0,1.55381115905061
2018-06-27,Cardano,0.12605289473877845,-0.06736148790107466,3921818752.1440988,272176000000.0,1.4409127741402985
2018-06-28,Cardano,0.12700558224465147,0.007557839174160197,3951459227.5430093,273722000000.0,1.4436030817921135
2018-06-29,Cardano,0.11951512594262992,-0.05897737855012275,3718412520.8548293,275268000000.0,1.3508335588789213
2018-06-30,Cardano,0.12512278042220804,0.04692003991419402,3892880584.7507772,276814000000.0,1.4063163657729658
2018-07-01,Cardano,0.13782709931428794,0.10153481923284535,4288143511.2185006,278359000000.0,1.540508304462403
2018-07-02,Cardano,0.14150418800347955,0.026678996420048895,4402546876.602955,277801000000.0,1.5847843876022603
2018-07-03,Cardano,0.15359194216168753,0.085423296149445,4778626942.254823,277243000000.0,1.7236240201753776
2018-07-04,Cardano,0.1498561094860915,-0.024323103302276827,4662395905.4953165,276684000000.0,1.6850977669454383
2018-07-05,Cardano,0.1508083992441361,0.0063546942551113705,4692024005.971024,276126000000.0,1.6992329610290315
2018-07-06,Cardano,0.14744331769396685,-0.02231362156905936,4587327957.908843,275567000000.0,1.6646869755481761
2018-07-07,Cardano,0.14544402100485454,-0.013559764663340301,4525124870.366038,275009000000.0,1.6454461018970425
2018-07-08,Cardano,0.14803827195829727,0.017836765894667872,4605838463.322896,274450000000.0,1.6782067638268887
2018-07-09,Cardano,0.14532768727707482,-0.018310026490893083,4521505439.04668,275292000000.0,1.6424398235497875
2018-07-10,Cardano,0.13965504686270147,-0.03903344586746338,4345015501.25221,276133000000.0,1.573522723199404
2018-07-11,Cardano,0.12866909735630658,-0.07866489434639246,4003215315.912768,276975000000.0,1.4453345305218044
2018-07-12,Cardano,0.1312753078323177,0.02025513918694921,4084300999.3319077,277816000000.0,1.4701460676605766
2018-07-13,Cardano,0.1268467804212572,-0.033734656457383494,3946518508.2508974,278658000000.0,1.4162588220151215
2018-07-14,Cardano,0.13718088976085213,0.08146922850761729,4268038326.4091306,279499000000.0,1.5270316982919907
2018-07-15,Cardano,0.13683082551255343,-0.0025518441301041195,4257146957.8588233,280341000000.0,1.5185602383735606
2018-07-16,Cardano,0.14212862254494427,0.03871786209390948,4421974586.6867075,282188000000.0,1.567031406965111
2018-07-17,Cardano,0.1594957478395647,0.12219301773032054,4962309005.760744,284036000000.0,1.7470704438031601
2018-07-18,Cardano,0.17094623516420682,0.07179180310286437,5318562116.83789,285883000000.0,1.8603981757704688
2018-07-19,Cardano,0.17925642139568287,0.048612864878208706,5577112658.37009,287730000000.0,1.9383146207799289
2018-07-20,Cardano,0.18103305706048198,0.009911140984330213,5632388208.2126875,289578000000.0,1.9450331890587986
2018-07-21,Cardano,0.16229084074203767,-0.10352924831945276,5049271290.773079,291425000000.0,1.7326143229898185
2018-07-22,Cardano,0.16313484456207844,0.00520056348332254,5075530346.665262,293272000000.0,1.730656300862429
2018-07-23,Cardano,0.16966711060125564,0.04004212623435843,5278765373.51275,291291000000.0,1.8121965228972918
2018-07-24,Cardano,0.1644406706730288,-0.03080408400724044,5116157841.492552,289310000000.0,1.7683999313859013
2018-07-25,Cardano,0.17285389722809,0.05116268694737891,5377914223.510212,287329000000.0,1.8716921102673982
2018-07-26,Cardano,0.17212923289669205,-0.004192351708690256,5355368115.626089,285347000000.0,1.8767914558856722
2018-07-27,Cardano,0.16471651692846223,-0.043064828928150445,5124740103.87938,283366000000.0,1.808523289272312
2018-07-28,Cardano,0.1651333228458072,0.002530443971966667,5137707971.5831375,281385000000.0,1.825864197303743
2018-07-29,Cardano,0.16351443502286017,-0.009803519937999772,5087340349.048101,279404000000.0,1.8207829340482244
2018-07-30,Cardano,0.16334411318600636,-0.0010416318096320154,5082041213.514109,277423000000.0,1.8318745069854008
2018-07-31,Cardano,0.15386140209157645,-0.058053583379718,4787010510.186205,275442000000.0,1.7379377546584054
2018-08-01,Cardano,0.14306516712847436,-0.07016857260065978,4451112815.662083,273460000000.0,1.6277016074241506
2018-08-02,Cardano,0.14092885649080406,-0.014932430308153721,4384646883.748479,268406000000.0,1.6335875068919765
2018-08-03,Cardano,0.13171648332341448,-0.06536896272901138,4098027065.024848,263352000000.0,1.5561025035028586
2018-08-04,Cardano,0.13011678808951255,-0.012144988945491875,4048256571.6217947,258298000000.0,1.5672814236354113
2018-08-05,Cardano,0.12693422011748143,-0.02445931857649075,3949238974.4571247,253244000000.0,1.5594600363511573
2018-08-06,Cardano,0.13098738158914192,0.03193119607863948,4075342898.511921,248189000000.0,1.6420320394988985
2018-08-07,Cardano,0.13025878110390574,-0.0055623715536319285,4052674327.101942,243135000000.0,1.6668411899158666
2018-08-08,Cardano,0.12516207109138078,-0.03912757335307304,3894103015.092145,238081000000.0,1.6356210764790744
2018-08-09,Cardano,0.11446936326483662,-0.08543089558447314,3561426307.0146255,233886000000.0,1.5227188916885257
2018-08-10,Cardano,0.12320652130265171,0.07632748002276202,3833261002.315823,229691000000.0,1.6688773187960446
2018-08-11,Cardano,0.11566881887981083,-0.06117941114760339,3598744351.4190693,225495000000.0,1.5959308860147983
2018-08-12,Cardano,0.11113328153921524,-0.039211408783454194,3457632515.5484295,221300000000.0,1.562418669475115
2018-08-13,Cardano,0.11234656067126024,0.010917333810726015,3495380643.9154916,217105000000.0,1.609995460222239
2018-08-14,Cardano,0.10394244909069657,-0.07480524130289246,3233907851.4019337,212910000000.0,1.5189083891794344
2018-08-15,Cardano,0.0945872831199803,-0.09000332446037784,2942845393.7772417,208714000000.0,1.4099894562785638
2018-08-16,Cardano,0.09458962302920607,2.4738095318888043e-05,2935686756.6636543,209558000000.0,1.400894624239425
2018-08-17,Cardano,0.09516441725250115,0.006076715446023062,2960108997.307976,210401000000.0,1.4068892245321913
2018-08-18,Cardano,0.10991277515620165,0.15497765162128263,3419659529.4465756,211245000000.0,1.6188120568281263
2018-08-19,Cardano,0.09965654612203598,-0.09331243815461965,3100562761.0952353,212089000000.0,1.461915875455698
2018-08-20,Cardano,0.10244331806140766,0.027963762018795135,3187266160.2708416,212932000000.0,1.496846955962862
2018-08-21,Cardano,0.09382954303166759,-0.08408332717783229,2919270216.9139543,213776000000.0,1.3655743474075455
2018-08-22,Cardano,0.09489303762290234,0.011334325595892869,2952926214.598613,214619000000.0,1.3758922623805967
2018-08-23,Cardano,0.08994678106207081,-0.05212454659200161,2797856425.970636,217401000000.0,1.2869565576840198
2018-08-24,Cardano,0.09234223334002,0.026631884428372388,2872996316.9687214,220183000000.0,1.3048220421053038
2018-08-25,Cardano,0.09427674229112143,0.020949341174998803,2933435848.177201,222964000000.0,1.3156544770353962
2018-08-26,Cardano,0.09447831021006314,0.002138045015591228,2944391514.6778374,225746000000.0,1.3042939917774123
2018-08-27,Cardano,0.0933299902786233,-0.01215432334560873,2892182364.4038644,228527000000.0,1.265575780719068
2018-08-28,Cardano,0.10091575090984732,0.08127891804743381,3132235466.0341716,231309000000.0,1.3541347141849955
2018-08-29,Cardano,0.10569543606680701,0.04736312333670889,3288447631.7808075,234091000000.0,1.404773200072112
2018-08-30,Cardano,0.1053327190471163,-0.00343171884414617,3284313693.998932,236872000000.0,1.3865352147991032
2018-08-31,Cardano,0.10089391832868926,-0.04214075890741542,3145985259.465431,239654000000.0,1.3127196956718565
2018-09-01,Cardano,0.10222952481723128,0.013237730387186675,3180792979.8200274,242435000000.0,1.3120188833378132
2018-09-02,Cardano,0.1074236565593402,0.05080852866522778,3342177673.128671,236072000000.0,1.4157450579182076
2018-09-03,Cardano,0.105546660980027,-0.017472832702137286,3285356397.462127,229709000000.0,1.430225370996403
2018-09-04,Cardano,0.10362329331159675,-0.018222913454308265,3221965153.2290845,223346000000.0,1.4425891456435684
2018-09-05,Cardano,0.10529341253815096,0.016117218177308157,3275947567.0048895,216983000000.0,1.5097715337168762
2018-09-06,Cardano,0.088588942676832,-0.15864686554124585,2754520362.80453,210620000000.0,1.3078151945705678
2018-09-07,Cardano,0.08844954179771432,-0.0015735697357424083,2751886526.2543106,204257000000.0,1.3472666915965235
2018-09-08,Cardano,0.08330283199652924,-0.05818808889881755,2591797898.347765,197894000000.0,1.3096899847129095
2018-09-09,Cardano,0.07784868821995129,-0.06547368973968604,2421433166.5035315,198996000000.0,1.216825044977553
2018-09-10,Cardano,0.07639300157798225,-0.018698923196447392,2376844835.3931932,200097000000.0,1.1878463122351626
2018-09-11,Cardano,0.07341988770838016,-0.03891866804797717,2281645616.868315,201199000000.0,1.1340243325604575
2018-09-12,Cardano,0.07024999919572082,-0.04317479380042055,2186171740.7328305,202300000000.0,1.0806582999173655
2018-09-13,Cardano,0.06663836301758631,-0.05141119173641939,2073257856.0413413,203402000000.0,1.0192907916546254
2018-09-14,Cardano,0.06989891330463334,0.04892902735600724,2176534288.576576,204503000000.0,1.0643043322477306
2018-09-15,Cardano,0.0681111995449902,-0.025575701754502633,2124660084.5886688,205605000000.0,1.0333698521867993
