date,name,prices,daily_return,market_caps,global_cap,market_share
2022-01-16,Solana,147.70351003866236,0.009504796091540202,46337099650.87288,2136160000000.0,2.1691773860980863
2022-01-17,Solana,147.94236767494985,0.0016171425866926548,46450557289.26664,2066930000000.0,2.247321258546087
2022-01-18,Solana,140.0483723855377,-0.053358584247863106,44032309573.9257,1997700000000.0,2.204150251485493
2022-01-19,Solana,141.634144063378,0.011323028256799983,44575080930.62185,1928470000000.0,2.3114220563774315
2022-01-20,Solana,135.5936205367398,-0.04264878053652943,42848572759.496826,1859240000000.0,2.304628383613564
2022-01-21,Solana,128.56948450207307,-0.0518028503617064,40727678847.05303,1790010000000.0,2.2752766100219013
2022-01-22,Solana,111.77542786353777,-0.130622415603327,35070043876.86985,1720780000000.0,2.038031815622558
2022-01-23,Solana,94.51541078123918,-0.15441691803113167,29665575896.047955,1728450000000.0,1.7163109083889005
2022-01-24,Solana,99.69162217459098,0.054765792695250504,31290905178.53205,1736120000000.0,1.8023469102672656
2022-01-25,Solana,91.91541131637003,-0.07800265146255114,28909954628.237045,1743800000000.0,1.6578710074685772
2022-01-26,Solana,95.09282864333939,0.03456892899094788,30084800205.779095,1751470000000.0,1.7176885819214198
2022-01-27,Solana,92.24801292004712,-0.029916196246114413,29243771848.310368,1759140000000.0,1.6623902502535541
2022-01-28,Solana,89.60158614183815,-0.02868817109917221,28179557560.867977,1766810000000.0,1.5949398951142442
2022-01-29,Solana,91.42580267920562,0.02035919916060136,28786945733.928276,1774480000000.0,1.622275017691283
2022-01-30,Solana,96.17869128153504,0.051986293399100214,30216232718.877556,1782150000000.0,1.6954932367577114
2022-01-31,Solana,93.40252902879779,-0.02886462911634813,29427732656.729218,1789820000000.0,1.6441727467973997
2022-02-01,Solana,99.88984753621435,0.06945549092590841,31354693276.844906,1797490000000.0,1.744359817125264
2022-02-02,Solana,110.12732330616494,0.10248765037146601,34784263657.23243,1846150000000.0,1.884151540082465
2022-02-03,Solana,101.8292164519742,-0.07535011843628647,31975373921.89307,1894800000000.0,1.6875329281134195
2022-02-04,Solana,100.87832034717168,-0.009338146142477632,31833368519.650074,1943460000000.0,1.6379739495358832
2022-02-05,Solana,112.48079518340074,0.11501455214856149,35127905584.898895,1992110000000.0,1.7633517017081834
2022-02-06,Solana,114.33315412383556,0.016468224085849803,36087037718.41055,2040770000000.0,1.768304988725361
2022-02-07,Solana,115.2834781341491,0.008311884838620331,36521264719.12104,2089420000000.0,1.7479140009725687
2022-02-08,Solana,117.67187313780884,0.02071758279951008,37305112916.66873,2138080000000.0,1.7447949990958587
2022-02-09,Solana,113.69745549618692,-0.03377542598448635,36125330680.249535,2130330000000.0,1.6957621908459972
2022-02-10,Solana,114.34358742446604,0.005682905791157156,36294064610.281944,2122580000000.0,1.70990325972552
2022-02-11,Solana,106.41810262178213,-0.06931289267025476,33826915836.727123,2114830000000.0,1.5995099292485506
2022-02-12,Solana,96.46324431285534,-0.09354478292388935,30597070580.09104,2107080000000.0,1.4521076836233575
2022-02-13,Solana,95.70003429059713,-0.00791192570491328,30347618773.26294,2099320000000.0,1.4455928002049683
2022-02-14,Solana,93.36714504855237,-0.024377099332700825,29672733160.79642,2091570000000.0,1.418682289418782
2022-02-15,Solana,96.44224243421378,0.03293554048442093,30784741416.87896,2083820000000.0,1.4773224854775824
2022-02-16,Solana,104.85069673096622,0.08718642458451864,33579862333.60316,2042100000000.0,1.6443789399932989
2022-02-17,Solana,101.95613259465958,-0.027606532207732792,32707737720.154152,2000370000000.0,1.6350843953945597
2022-02-18,Solana,93.4045235835354,-0.08387537653200583,29918359231.26159,1958650000000.0,1.5274990034596068
